,edit_count,mean_sentiment,neg_sentiment
2014-09-04,1,-0.5978952646255493,1.0
2014-09-05,3,-0.3315630356470744,0.6666666666666666
2014-09-06,3,-0.3297514120737712,0.6666666666666666
2014-09-07,17,-0.18241397072287166,0.5882352941176471
2014-09-08,1,-0.984332799911499,1.0
2014-09-09,2,-0.12142494320869446,0.5
2014-09-10,1,0.9536319375038147,0.0
2014-09-11,0,0.0,0.0
2014-09-12,0,0.0,0.0
2014-09-13,6,-0.6688242355982462,0.8333333333333334
2014-09-14,1,-0.9997356534004211,1.0
2014-09-15,8,-0.2183094397187233,0.625
2014-09-16,0,0.0,0.0
2014-09-17,4,0.5121603459119797,0.25
2014-09-18,2,-0.9824748933315277,1.0
2014-09-19,4,-0.07966622710227966,0.5
2014-09-20,2,-0.029698342084884644,0.5
2014-09-21,2,-0.12459617853164673,0.5
2014-09-22,0,0.0,0.0
2014-09-23,4,-0.4998728483915329,0.75
2014-09-24,3,-0.9972851276397705,1.0
2014-09-25,3,0.28552858034769696,0.3333333333333333
2014-09-26,0,0.0,0.0
2014-09-27,2,-0.06302273273468018,0.5
2014-09-28,0,0.0,0.0
2014-09-29,33,0.12007742939573346,0.42424242424242425
2014-09-30,20,-0.8760164678096771,0.95
2014-10-01,14,-0.40663560799189974,0.7142857142857143
2014-10-02,2,-0.003287374973297119,0.5
2014-10-03,6,0.2090043822924296,0.3333333333333333
2014-10-04,1,0.7481208443641663,0.0
2014-10-05,14,-0.7130846210888454,0.8571428571428571
2014-10-06,5,-0.5966388940811157,0.8
2014-10-07,4,-0.5613031387329102,0.75
2014-10-08,4,-0.5242412239313126,0.75
2014-10-09,6,-0.9904155135154724,1.0
2014-10-10,4,-0.0442860871553421,0.5
2014-10-11,7,-0.48847468410219463,0.7142857142857143
2014-10-12,0,0.0,0.0
2014-10-13,22,-0.6259429536082528,0.8181818181818182
2014-10-14,18,-0.5556350350379944,0.7777777777777778
2014-10-15,27,-0.6864988362347638,0.8518518518518519
2014-10-16,25,-0.3623750448226929,0.68
2014-10-17,14,0.1386650800704956,0.42857142857142855
2014-10-18,0,0.0,0.0
2014-10-19,14,-0.9639787546225956,1.0
2014-10-20,13,-0.565319313452794,0.7692307692307693
2014-10-21,4,-0.03284667432308197,0.5
2014-10-22,11,-0.9494993632489984,1.0
2014-10-23,4,-0.49171799421310425,0.75
2014-10-24,3,0.32612864176432294,0.3333333333333333
2014-10-25,6,-0.9961242576440176,1.0
2014-10-26,7,0.35642549821308683,0.2857142857142857
2014-10-27,1,-0.9985374212265015,1.0
2014-10-28,2,-0.983596533536911,1.0
2014-10-29,10,-0.2301729440689087,0.6
2014-10-30,15,-0.4338396390279134,0.7333333333333333
2014-10-31,16,-0.39408406615257263,0.6875
2014-11-01,20,-0.19160112142562866,0.6
2014-11-02,36,0.07128493653403388,0.4444444444444444
2014-11-03,23,-0.3766317756279655,0.6956521739130435
2014-11-04,12,-0.29942354063193005,0.6666666666666666
2014-11-05,9,-0.33309151728947956,0.6666666666666666
2014-11-06,22,-0.22541310570456766,0.6363636363636364
2014-11-07,18,-0.650574074851142,0.8333333333333334
2014-11-08,30,-0.7633990705013275,0.9
2014-11-09,29,-0.5464436432410931,0.7931034482758621
2014-11-10,10,-0.7736410796642303,0.9
2014-11-11,10,-0.39521636366844176,0.7
2014-11-12,12,-0.1331642617781957,0.5833333333333334
2014-11-13,16,-0.33440878614783287,0.6875
2014-11-14,7,0.13293662241527013,0.42857142857142855
2014-11-15,14,-0.2788505256175995,0.6428571428571429
2014-11-16,7,-0.4389245254652841,0.7142857142857143
2014-11-17,7,-0.4562274047306606,0.7142857142857143
2014-11-18,13,-0.690892769740178,0.8461538461538461
2014-11-19,4,-0.9688527137041092,1.0
2014-11-20,7,0.0311039856501988,0.42857142857142855
2014-11-21,14,-0.4560953208378383,0.7142857142857143
2014-11-22,5,-0.1658884048461914,0.6
2014-11-23,6,-0.3568327824274699,0.6666666666666666
2014-11-24,11,-0.3230864026329734,0.6363636363636364
2014-11-25,8,-0.23608699440956116,0.625
2014-11-26,25,-0.8373017978668212,0.92
2014-11-27,32,-0.06772735714912415,0.5
2014-11-28,41,-0.5757156770403792,0.7804878048780488
2014-11-29,4,-0.5619517415761948,0.75
2014-11-30,18,-0.5621274577246772,0.7777777777777778
2014-12-01,8,-0.5664869248867035,0.75
2014-12-02,13,-0.4401271159832294,0.6923076923076923
2014-12-03,3,-0.9879609147707621,1.0
2014-12-04,4,0.33201804757118225,0.25
2014-12-05,0,0.0,0.0
2014-12-06,3,-0.9909586111704508,1.0
2014-12-07,1,-0.9192017912864685,1.0
2014-12-08,1,-0.96966153383255,1.0
2014-12-09,25,-0.885631685256958,0.96
2014-12-10,1,-0.9993512034416199,1.0
2014-12-11,8,-0.43631936609745026,0.75
2014-12-12,3,-0.41179509957631427,0.6666666666666666
2014-12-13,12,-0.36317602296670276,0.6666666666666666
2014-12-14,2,-0.9991011321544647,1.0
2014-12-15,8,-0.796019434928894,0.875
2014-12-16,11,-0.09254219315268776,0.5454545454545454
2014-12-17,8,0.14758241176605225,0.375
2014-12-18,9,-0.1930326951874627,0.5555555555555556
2014-12-19,9,-0.3028063178062439,0.6666666666666666
2014-12-20,6,0.12020288904507954,0.3333333333333333
2014-12-21,4,-0.5046424269676208,0.75
2014-12-22,16,-0.6258813664317131,0.8125
2014-12-23,3,-0.3849567969640096,0.6666666666666666
2014-12-24,10,0.10030141472816467,0.4
2014-12-25,6,-0.07747187217076619,0.5
2014-12-26,5,-0.5875652432441711,0.8
2014-12-27,7,-0.6615284511021206,0.8571428571428571
2014-12-28,13,-0.4110615666096027,0.6923076923076923
2014-12-29,18,-0.6519522170225779,0.8333333333333334
2014-12-30,58,-0.21008436844266695,0.603448275862069
2014-12-31,9,-0.3080947200457255,0.6666666666666666
2015-01-01,22,-0.14067825133150275,0.5454545454545454
2015-01-02,7,-0.4319769825254168,0.7142857142857143
2015-01-03,15,-0.686974036693573,0.8666666666666667
2015-01-04,18,-0.6421260039011637,0.8333333333333334
2015-01-05,5,-0.9915609717369079,1.0
2015-01-06,34,-0.6861226067823523,0.8529411764705882
2015-01-07,6,-0.3426239887873332,0.6666666666666666
2015-01-08,51,-0.8101696523965574,0.9019607843137255
2015-01-09,3,0.16629509131113687,0.3333333333333333
2015-01-10,35,-0.48492822987692696,0.7142857142857143
2015-01-11,16,-0.37179553508758545,0.6875
2015-01-12,14,-0.8133576469761985,0.9285714285714286
2015-01-13,51,-0.31332817732119095,0.6666666666666666
2015-01-14,11,-0.6543416218324141,0.8181818181818182
2015-01-15,4,-0.4739512652158737,0.75
2015-01-16,8,-0.9234275445342064,1.0
2015-01-17,0,0.0,0.0
2015-01-18,11,-0.9784840399568732,1.0
2015-01-19,26,-0.4821565311688643,0.7307692307692307
2015-01-20,21,-0.6205616593360901,0.8095238095238095
2015-01-21,8,-0.5942419618368149,0.75
2015-01-22,10,-0.638366037607193,0.8
2015-01-23,7,-0.4436940295355661,0.7142857142857143
2015-01-24,5,-0.9460328936576843,1.0
2015-01-25,0,0.0,0.0
2015-01-26,0,0.0,0.0
2015-01-27,5,-0.9982810258865357,1.0
2015-01-28,9,-0.8003880778948466,0.8888888888888888
2015-01-29,5,-0.2653563618659973,0.6
2015-01-30,3,-0.3127071261405945,0.6666666666666666
2015-01-31,0,0.0,0.0
2015-02-01,3,-0.9119985898335775,1.0
2015-02-02,0,0.0,0.0
2015-02-03,3,-0.3491046031316121,0.6666666666666666
2015-02-04,8,-0.7418518662452698,0.875
2015-02-05,4,0.3471379578113556,0.25
2015-02-06,8,-0.5327823385596275,0.75
2015-02-07,3,-0.9882749716440836,1.0
2015-02-08,6,-0.6712502936522166,0.8333333333333334
2015-02-09,2,-0.12124794721603394,0.5
2015-02-10,12,-0.6749447782834371,0.8333333333333334
2015-02-11,8,-0.7448792159557343,0.875
2015-02-12,9,-0.5525427261988322,0.7777777777777778
2015-02-13,12,-0.36498626073201496,0.6666666666666666
2015-02-14,4,-0.038428425788879395,0.5
2015-02-15,50,-0.52676056265831,0.76
2015-02-16,71,-0.692942610089208,0.8450704225352113
2015-02-17,42,-0.71210958418392,0.8571428571428571
2015-02-18,25,-0.8181534528732299,0.92
2015-02-19,17,-0.5628938780111425,0.7647058823529411
2015-02-20,18,-0.6539744370513492,0.8333333333333334
2015-02-21,2,-0.09464696049690247,0.5
2015-02-22,5,-0.11285201311111451,0.6
2015-02-23,15,-0.8410308877627055,0.9333333333333333
2015-02-24,2,-0.8546166121959686,1.0
2015-02-25,17,-0.6284840106964111,0.8235294117647058
2015-02-26,38,-0.2530362700161181,0.6052631578947368
2015-02-27,6,-0.9981184204419454,1.0
2015-02-28,0,0.0,0.0
2015-03-01,0,0.0,0.0
2015-03-02,0,0.0,0.0
2015-03-03,0,0.0,0.0
2015-03-04,0,0.0,0.0
2015-03-05,0,0.0,0.0
2015-03-06,0,0.0,0.0
2015-03-07,0,0.0,0.0
2015-03-08,0,0.0,0.0
2015-03-09,0,0.0,0.0
2015-03-10,0,0.0,0.0
2015-03-11,1,-0.9755495190620422,1.0
2015-03-12,0,0.0,0.0
2015-03-13,13,-0.8251088215754583,0.9230769230769231
2015-03-14,4,-0.5092970430850983,0.75
2015-03-15,8,-0.22000909596681595,0.625
2015-03-16,3,-0.9922896424929301,1.0
2015-03-17,3,-0.40274329980214435,0.6666666666666666
2015-03-18,0,0.0,0.0
2015-03-19,3,-0.3180483380953471,0.6666666666666666
2015-03-20,17,-0.8891559313325321,0.9411764705882353
2015-03-21,9,-0.32554857598410714,0.6666666666666666
2015-03-22,1,-0.9819991588592529,1.0
2015-03-23,1,-0.8209661841392517,1.0
2015-03-24,1,-0.9841663837432861,1.0
2015-03-25,20,-0.4363042593002319,0.7
2015-03-26,6,-0.9207924405733744,1.0
2015-03-27,4,-0.9194929897785187,1.0
2015-03-28,0,0.0,0.0
2015-03-29,0,0.0,0.0
2015-03-30,3,0.23259623845418295,0.3333333333333333
2015-03-31,1,-0.9953325390815735,1.0
2015-04-01,1,0.9291359186172485,0.0
2015-04-02,8,-0.9867396578192711,1.0
2015-04-03,3,-0.9884504477183024,1.0
2015-04-04,5,-0.23155261278152467,0.6
2015-04-05,3,-0.22623282670974731,0.6666666666666666
2015-04-06,0,0.0,0.0
2015-04-07,0,0.0,0.0
2015-04-08,0,0.0,0.0
2015-04-09,1,-0.9996471405029297,1.0
2015-04-10,4,-0.9953010380268097,1.0
2015-04-11,0,0.0,0.0
2015-04-12,3,-0.3247254689534505,0.6666666666666666
2015-04-13,0,0.0,0.0
2015-04-14,8,-0.5817527398467064,0.75
2015-04-15,0,0.0,0.0
2015-04-16,0,0.0,0.0
2015-04-17,0,0.0,0.0
2015-04-18,3,-0.9843888282775879,1.0
2015-04-19,2,-0.0014550089836120605,0.5
2015-04-20,10,-0.797167432308197,0.9
2015-04-21,5,-0.2201970934867859,0.6
2015-04-22,4,-0.9975985437631607,1.0
2015-04-23,0,0.0,0.0
2015-04-24,0,0.0,0.0
2015-04-25,1,-0.998700737953186,1.0
2015-04-26,7,-0.4238642709595816,0.7142857142857143
2015-04-27,4,-0.5533111840486526,0.75
2015-04-28,5,-0.8840776205062866,1.0
2015-04-29,3,-0.41669684648513794,0.6666666666666666
2015-04-30,0,0.0,0.0
2015-05-01,0,0.0,0.0
2015-05-02,2,0.7481208443641663,0.0
2015-05-03,15,-0.5915538311004639,0.8
2015-05-04,8,-0.7097842171788216,0.875
2015-05-05,4,-0.006026536226272583,0.5
2015-05-06,5,-0.2221984386444092,0.6
2015-05-07,15,-0.8623478929201762,0.9333333333333333
2015-05-08,4,-0.863056555390358,1.0
2015-05-09,4,-0.5255056023597717,0.75
2015-05-10,5,-0.6440707445144653,0.8
2015-05-11,7,-0.7667219127927508,0.8571428571428571
2015-05-12,7,-0.6965098806789943,0.8571428571428571
2015-05-13,0,0.0,0.0
2015-05-14,2,0.9947066903114319,0.0
2015-05-15,7,-0.14807596376964025,0.5714285714285714
2015-05-16,2,-0.9949474930763245,1.0
2015-05-17,11,-0.0996463190425526,0.5454545454545454
2015-05-18,10,-0.3977383017539978,0.7
2015-05-19,5,-0.23606425523757935,0.6
2015-05-20,11,-0.44602085785432294,0.7272727272727273
2015-05-21,3,-0.3394457499186198,0.6666666666666666
2015-05-22,5,0.044559478759765625,0.4
2015-05-23,0,0.0,0.0
2015-05-24,2,-0.03562435507774353,0.5
2015-05-25,1,-0.9986279010772705,1.0
2015-05-26,0,0.0,0.0
2015-05-27,4,-0.9802997559309006,1.0
2015-05-28,13,-0.9933316157414362,1.0
2015-05-29,3,-0.34465742111206055,0.6666666666666666
2015-05-30,4,-0.5398062318563461,0.75
2015-05-31,3,0.3101235628128052,0.3333333333333333
2015-06-01,5,-0.5799834847450256,0.8
2015-06-02,0,0.0,0.0
2015-06-03,7,-0.454422014100211,0.7142857142857143
2015-06-04,1,-0.9986279010772705,1.0
2015-06-05,7,-0.6980192746434893,0.8571428571428571
2015-06-06,5,-0.984936535358429,1.0
2015-06-07,7,-0.6592860903058734,0.8571428571428571
2015-06-08,0,0.0,0.0
2015-06-09,0,0.0,0.0
2015-06-10,0,0.0,0.0
2015-06-11,3,-0.914596418539683,1.0
2015-06-12,0,0.0,0.0
2015-06-13,2,-0.1292501986026764,0.5
2015-06-14,2,-0.9991850256919861,1.0
2015-06-15,0,0.0,0.0
2015-06-16,3,0.2867510914802551,0.3333333333333333
2015-06-17,1,-0.9855367541313171,1.0
2015-06-18,8,-0.2274448201060295,0.625
2015-06-19,2,-0.9953097403049469,1.0
2015-06-20,8,-0.5315727815032005,0.75
2015-06-21,6,-0.6678526600201925,0.8333333333333334
2015-06-22,6,-0.6637950042883555,0.8333333333333334
2015-06-23,5,0.4360254526138306,0.2
2015-06-24,1,0.9336978197097778,0.0
2015-06-25,13,-0.8251735017849848,0.9230769230769231
2015-06-26,5,-0.29406955242156985,0.6
2015-06-27,2,-0.12455043196678162,0.5
2015-06-28,0,0.0,0.0
2015-06-29,6,-0.3643668293952942,0.6666666666666666
2015-06-30,15,-0.33726484775543214,0.6666666666666666
2015-07-01,4,-0.5085284858942032,0.75
2015-07-02,2,-0.0255567729473114,0.5
2015-07-03,0,0.0,0.0
2015-07-04,1,-0.8004283308982849,1.0
2015-07-05,22,-0.8007623986764387,0.9090909090909091
2015-07-06,1,0.7481208443641663,0.0
2015-07-07,1,-0.983617901802063,1.0
2015-07-08,2,-0.7903512716293335,1.0
2015-07-09,7,-0.9677726711545672,1.0
2015-07-10,10,-0.7272517442703247,0.9
2015-07-11,5,0.2015230417251587,0.4
2015-07-12,2,-0.9645909070968628,1.0
2015-07-13,0,0.0,0.0
2015-07-14,0,0.0,0.0
2015-07-15,0,0.0,0.0
2015-07-16,3,-0.4135470390319824,0.6666666666666666
2015-07-17,4,-0.8197128176689148,1.0
2015-07-18,0,0.0,0.0
2015-07-19,0,0.0,0.0
2015-07-20,1,-0.9973456263542175,1.0
2015-07-21,0,0.0,0.0
2015-07-22,0,0.0,0.0
2015-07-23,1,0.9624135494232178,0.0
2015-07-24,4,-0.8661909401416779,1.0
2015-07-25,2,0.8469359278678894,0.0
2015-07-26,4,-0.06235668063163757,0.5
2015-07-27,3,-0.9965582887331644,1.0
2015-07-28,1,0.9936874508857727,0.0
2015-07-29,4,-0.5258059501647949,0.75
2015-07-30,1,-0.9993641972541809,1.0
2015-07-31,1,0.7481208443641663,0.0
2015-08-01,0,0.0,0.0
2015-08-02,1,0.7481208443641663,0.0
2015-08-03,2,-0.9973616600036621,1.0
2015-08-04,2,-0.07801181077957153,0.5
2015-08-05,0,0.0,0.0
2015-08-06,4,-0.506791740655899,0.75
2015-08-07,0,0.0,0.0
2015-08-08,0,0.0,0.0
2015-08-09,0,0.0,0.0
2015-08-10,0,0.0,0.0
2015-08-11,0,0.0,0.0
2015-08-12,0,0.0,0.0
2015-08-13,1,-0.9996941089630127,1.0
2015-08-14,3,-0.9951834479967753,1.0
2015-08-15,0,0.0,0.0
2015-08-16,3,0.16581026713053384,0.3333333333333333
2015-08-17,5,0.184112024307251,0.4
2015-08-18,0,0.0,0.0
2015-08-19,0,0.0,0.0
2015-08-20,0,0.0,0.0
2015-08-21,3,0.23088860511779785,0.3333333333333333
2015-08-22,1,-0.9954173564910889,1.0
2015-08-23,0,0.0,0.0
2015-08-24,0,0.0,0.0
2015-08-25,3,-0.9705390135447184,1.0
2015-08-26,0,0.0,0.0
2015-08-27,0,0.0,0.0
2015-08-28,0,0.0,0.0
2015-08-29,1,-0.9945430755615234,1.0
2015-08-30,1,0.9829204678535461,0.0
2015-08-31,4,-0.9263940751552582,1.0
2015-09-01,6,-0.6393924653530121,0.8333333333333334
2015-09-02,1,-0.9284242987632751,1.0
2015-09-03,6,-0.31693310538927716,0.6666666666666666
2015-09-04,1,-0.9994668364524841,1.0
2015-09-05,1,0.9954748749732971,0.0
2015-09-06,0,0.0,0.0
2015-09-07,4,-0.8343284875154495,1.0
2015-09-08,2,-0.9974964261054993,1.0
2015-09-09,22,-0.2101197594946081,0.5909090909090909
2015-09-10,15,0.14537883996963502,0.4
2015-09-11,2,-0.9972473382949829,1.0
2015-09-12,0,0.0,0.0
2015-09-13,2,-0.9987490773200989,1.0
2015-09-14,5,-0.5978357911109924,0.8
2015-09-15,0,0.0,0.0
2015-09-16,6,-0.0455745259920756,0.5
2015-09-17,6,-0.6642791231473287,0.8333333333333334
2015-09-18,17,-0.164935662465937,0.5882352941176471
2015-09-19,12,-0.8255218217770258,0.9166666666666666
2015-09-20,2,-0.0008717775344848633,0.5
2015-09-21,17,-0.03598973330329446,0.47058823529411764
2015-09-22,1,-0.999085545539856,1.0
2015-09-23,1,0.7481208443641663,0.0
2015-09-24,4,0.43934202194213867,0.25
2015-09-25,0,0.0,0.0
2015-09-26,2,-0.15193527936935425,0.5
2015-09-27,0,0.0,0.0
2015-09-28,4,-0.9919174313545227,1.0
2015-09-29,1,-0.99445641040802,1.0
2015-09-30,0,0.0,0.0
2015-10-01,0,0.0,0.0
2015-10-02,0,0.0,0.0
2015-10-03,0,0.0,0.0
2015-10-04,1,-0.9990946054458618,1.0
2015-10-05,1,-0.9978976249694824,1.0
2015-10-06,2,-0.9988472759723663,1.0
2015-10-07,0,0.0,0.0
2015-10-08,0,0.0,0.0
2015-10-09,0,0.0,0.0
2015-10-10,2,-0.9562288224697113,1.0
2015-10-11,0,0.0,0.0
2015-10-12,0,0.0,0.0
2015-10-13,5,-0.29872779846191405,0.6
2015-10-14,2,-0.05150827765464783,0.5
2015-10-15,1,-0.9987800717353821,1.0
2015-10-16,4,-0.5593644678592682,0.75
2015-10-17,0,0.0,0.0
2015-10-18,0,0.0,0.0
2015-10-19,5,-0.9461888551712037,1.0
2015-10-20,3,-0.3813380002975464,0.6666666666666666
2015-10-21,0,0.0,0.0
2015-10-22,4,-0.9948438704013824,1.0
2015-10-23,4,-0.4757205992937088,0.75
2015-10-24,4,-0.12320539355278015,0.5
2015-10-25,0,0.0,0.0
2015-10-26,4,0.44502708315849304,0.25
2015-10-27,0,0.0,0.0
2015-10-28,0,0.0,0.0
2015-10-29,2,-0.12429401278495789,0.5
2015-10-30,2,-0.0013286471366882324,0.5
2015-10-31,0,0.0,0.0
2015-11-01,0,0.0,0.0
2015-11-02,3,-0.32861944039662677,0.6666666666666666
2015-11-03,17,-0.41561321651234345,0.7058823529411765
2015-11-04,2,-0.9679166078567505,1.0
2015-11-05,2,-0.7725558876991272,1.0
2015-11-06,0,0.0,0.0
2015-11-07,2,-0.9994270205497742,1.0
2015-11-08,2,-0.9882649481296539,1.0
2015-11-09,2,0.9349264800548553,0.0
2015-11-10,0,0.0,0.0
2015-11-11,0,0.0,0.0
2015-11-12,3,-0.3723466197649638,0.6666666666666666
2015-11-13,2,-0.1251293122768402,0.5
2015-11-14,4,-0.5562451928853989,0.75
2015-11-15,0,0.0,0.0
2015-11-16,7,-0.7099632791110447,0.8571428571428571
2015-11-17,9,-0.0006036625968085395,0.4444444444444444
2015-11-18,0,0.0,0.0
2015-11-19,3,0.31999258200327557,0.3333333333333333
2015-11-20,22,0.348649111661044,0.2727272727272727
2015-11-21,5,-0.5725085854530334,0.8
2015-11-22,2,0.6971558928489685,0.0
2015-11-23,3,-0.3562639355659485,0.6666666666666666
2015-11-24,6,-0.3635433316230774,0.6666666666666666
2015-11-25,1,-0.9968640804290771,1.0
2015-11-26,0,0.0,0.0
2015-11-27,0,0.0,0.0
2015-11-28,1,-0.9968094229698181,1.0
2015-11-29,0,0.0,0.0
2015-11-30,4,-0.5618340969085693,0.75
2015-12-01,0,0.0,0.0
2015-12-02,3,-0.8382958372433981,1.0
2015-12-03,6,-0.33691821495691937,0.6666666666666666
2015-12-04,7,-0.15269933428083146,0.5714285714285714
2015-12-05,3,-0.35179773966471356,0.6666666666666666
2015-12-06,5,-0.24192242622375487,0.6
2015-12-07,2,-0.9989711940288544,1.0
2015-12-08,6,-0.35477010409037274,0.6666666666666666
2015-12-09,9,-0.16107537349065146,0.5555555555555556
2015-12-10,3,-0.4895006815592448,0.6666666666666666
2015-12-11,4,-0.470454603433609,0.75
2015-12-12,3,-0.3213761846224467,0.6666666666666666
2015-12-13,3,0.18259942531585693,0.3333333333333333
2015-12-14,0,0.0,0.0
2015-12-15,12,0.41944174468517303,0.16666666666666666
2015-12-16,11,-0.305172936482863,0.6363636363636364
2015-12-17,2,0.0006680190563201904,0.5
2015-12-18,2,-0.9967282712459564,1.0
2015-12-19,6,-0.082386980454127,0.5
2015-12-20,7,0.571360000542232,0.0
2015-12-21,10,-0.7428932368755341,0.9
2015-12-22,3,-0.9121925632158915,1.0
2015-12-23,1,0.9127960205078125,0.0
2015-12-24,0,0.0,0.0
2015-12-25,0,0.0,0.0
2015-12-26,2,-0.030044525861740112,0.5
2015-12-27,0,0.0,0.0
2015-12-28,0,0.0,0.0
2015-12-29,4,0.4850299060344696,0.25
2015-12-30,5,-0.5995178937911987,0.8
2015-12-31,2,-0.12497594952583313,0.5
2016-01-01,3,-0.41601409514745075,0.6666666666666666
2016-01-02,7,-0.41662237473896574,0.7142857142857143
2016-01-03,2,0.9134768545627594,0.0
2016-01-04,8,-0.07455720752477646,0.5
2016-01-05,3,-0.9821189840634664,1.0
2016-01-06,2,-0.06238165497779846,0.5
2016-01-07,7,-0.4397745728492737,0.7142857142857143
2016-01-08,10,-0.37727498412132265,0.7
2016-01-09,2,-0.9785551428794861,1.0
2016-01-10,0,0.0,0.0
2016-01-11,11,-0.7926694208925421,0.9090909090909091
2016-01-12,0,0.0,0.0
2016-01-13,3,-0.41685805718104046,0.6666666666666666
2016-01-14,6,-0.6664850612481436,0.8333333333333334
2016-01-15,1,-0.9991214871406555,1.0
2016-01-16,2,-0.9957801401615143,1.0
2016-01-17,2,-0.12408354878425598,0.5
2016-01-18,3,-0.9713591933250427,1.0
2016-01-19,8,0.20940008014440536,0.375
2016-01-20,1,-0.6026346683502197,1.0
2016-01-21,1,0.8717088103294373,0.0
2016-01-22,4,0.45510630309581757,0.25
2016-01-23,2,0.9932600557804108,0.0
2016-01-24,6,-0.643456886212031,0.8333333333333334
2016-01-25,6,-0.6616372068723043,0.8333333333333334
2016-01-26,2,-0.009479999542236328,0.5
2016-01-27,1,0.961219847202301,0.0
2016-01-28,10,-0.0022513270378112793,0.5
2016-01-29,4,-0.5612602978944778,0.75
2016-01-30,5,-0.9757116079330445,1.0
2016-01-31,4,-0.5130599588155746,0.75
2016-02-01,0,0.0,0.0
2016-02-02,10,-0.5725228548049927,0.8
2016-02-03,2,-0.9990346133708954,1.0
2016-02-04,4,-0.061340272426605225,0.5
2016-02-05,1,0.7481208443641663,0.0
2016-02-06,1,-0.988420844078064,1.0
2016-02-07,3,-0.4131433367729187,0.6666666666666666
2016-02-08,4,-0.9970340132713318,1.0
2016-02-09,1,-0.9967852830886841,1.0
2016-02-10,2,-0.997991293668747,1.0
2016-02-11,0,0.0,0.0
2016-02-12,0,0.0,0.0
2016-02-13,0,0.0,0.0
2016-02-14,2,-0.9878716468811035,1.0
2016-02-15,2,-0.9986279010772705,1.0
2016-02-16,8,-0.3286510854959488,0.625
2016-02-17,6,-0.9971511463324229,1.0
2016-02-18,4,-0.9918729215860367,1.0
2016-02-19,7,-0.743529064314706,0.8571428571428571
2016-02-20,4,-0.06125372648239136,0.5
2016-02-21,0,0.0,0.0
2016-02-22,0,0.0,0.0
2016-02-23,5,-0.3194090247154236,0.6
2016-02-24,13,-0.35772284177633434,0.6923076923076923
2016-02-25,0,0.0,0.0
2016-02-26,0,0.0,0.0
2016-02-27,0,0.0,0.0
2016-02-28,2,-0.9768986403942108,1.0
2016-02-29,1,-0.9914519786834717,1.0
2016-03-01,4,0.0008905529975891113,0.5
2016-03-02,0,0.0,0.0
2016-03-03,0,0.0,0.0
2016-03-04,0,0.0,0.0
2016-03-05,0,0.0,0.0
2016-03-06,2,-0.030181527137756348,0.5
2016-03-07,0,0.0,0.0
2016-03-08,0,0.0,0.0
2016-03-09,1,-0.994170069694519,1.0
2016-03-10,2,0.006783127784729004,0.5
2016-03-11,2,-0.041459232568740845,0.5
2016-03-12,0,0.0,0.0
2016-03-13,4,-0.07932636141777039,0.5
2016-03-14,2,-0.9573646783828735,1.0
2016-03-15,7,0.24752123866762435,0.2857142857142857
2016-03-16,2,-0.21509283781051636,0.5
2016-03-17,3,-0.9983753760655721,1.0
2016-03-18,1,0.9936874508857727,0.0
2016-03-19,2,-0.12223255634307861,0.5
2016-03-20,4,0.31237681210041046,0.25
2016-03-21,2,6.29127025604248e-05,0.5
2016-03-22,0,0.0,0.0
2016-03-23,4,-0.018188774585723877,0.5
2016-03-24,1,0.9982195496559143,0.0
2016-03-25,1,-0.996484637260437,1.0
2016-03-26,0,0.0,0.0
2016-03-27,0,0.0,0.0
2016-03-28,0,0.0,0.0
2016-03-29,4,-0.5340884029865265,0.75
2016-03-30,0,0.0,0.0
2016-03-31,2,-0.9966711401939392,1.0
2016-04-01,0,0.0,0.0
2016-04-02,0,0.0,0.0
2016-04-03,0,0.0,0.0
2016-04-04,0,0.0,0.0
2016-04-05,0,0.0,0.0
2016-04-06,0,0.0,0.0
2016-04-07,0,0.0,0.0
2016-04-08,0,0.0,0.0
2016-04-09,0,0.0,0.0
2016-04-10,1,-0.9991915822029114,1.0
2016-04-11,0,0.0,0.0
2016-04-12,0,0.0,0.0
2016-04-13,0,0.0,0.0
2016-04-14,1,-0.9982004165649414,1.0
2016-04-15,0,0.0,0.0
2016-04-16,2,-0.9097344279289246,1.0
2016-04-17,0,0.0,0.0
2016-04-18,0,0.0,0.0
2016-04-19,2,0.7481208443641663,0.0
2016-04-20,2,-0.03690299391746521,0.5
2016-04-21,0,0.0,0.0
2016-04-22,0,0.0,0.0
2016-04-23,2,-0.008709609508514404,0.5
2016-04-24,2,-0.9715733528137207,1.0
2016-04-25,2,0.011743813753128052,0.5
2016-04-26,5,-0.5851280331611634,0.8
2016-04-27,3,-0.41694003343582153,0.6666666666666666
2016-04-28,0,0.0,0.0
2016-04-29,0,0.0,0.0
2016-04-30,0,0.0,0.0
2016-05-01,2,-0.9883143305778503,1.0
2016-05-02,11,-0.0839542800729925,0.5454545454545454
2016-05-03,7,-0.4138266273907253,0.7142857142857143
2016-05-04,3,-0.9947757323582967,1.0
2016-05-05,1,-0.876640796661377,1.0
2016-05-06,1,-0.9993785619735718,1.0
2016-05-07,1,-0.962448000907898,1.0
2016-05-08,0,0.0,0.0
2016-05-09,0,0.0,0.0
2016-05-10,0,0.0,0.0
2016-05-11,0,0.0,0.0
2016-05-12,2,-0.9918361604213715,1.0
2016-05-13,0,0.0,0.0
2016-05-14,1,0.9132281541824341,0.0
2016-05-15,3,-0.8469611008961996,1.0
